wkt_geom,상가업소번,상호명,지점명,상권업종대,상권업종_1,상권업종중,상권업종_2,상권업종소,상권업종_3,표준산업분,표준산업_1,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
Point (193183.58602925881859846 450085.8204061298747547),17070283,사보타지2,,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,서양식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,407,3,서울특별시 마포구 서교동 407-3,1.14403E+11,서울특별시 마포구 와우산로,63,,1.14E+23,,서울특별시 마포구 와우산로 63,121895,4049,,,,126.9228617,37.55026602
Point (193034.63351953751407564 449893.22871058573946357),16591822,아임블리,홍대점,D,소매,D03,종합소매점,D03B04,시장/종합상가,G47129,기타 음·식료품 위주 종합 소매업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,314,1,서울특별시 마포구 상수동 314-1,1.14404E+11,서울특별시 마포구 와우산로13길,43,,1.14E+23,,서울특별시 마포구 와우산로13길 43,121829,4049,,,,126.9211779,37.54852966
Point (193147.83344144924194552 449968.4355336120352149),26051758,김덕후의곱창고,2호점,Q,음식,Q01,한식,Q01A03,곱창/양구이전문,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,92,2,서울특별시 마포구 상수동 92-2,1.14403E+11,서울특별시 마포구 와우산로,51,9,1.14E+23,,서울특별시 마포구 와우산로 51-9,121828,4049,,1,,126.9224582,37.54920812
Point (192753.73350198895786889 450071.24745313421590254),16104580,그대와인,,Q,음식,Q09,유흥주점,Q09A07,기타일반유흥주점,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,397,8,서울특별시 마포구 서교동 397-8,1.14404E+11,서울특별시 마포구 어울마당로5길,52,,1.14E+23,MAK02,서울특별시 마포구 어울마당로5길 52,121840,4047,K,1,2,126.9179974,37.55013144
Point (193139.07375602336833254 450040.34527580725261942),25846024,녹NOK,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,410,5,서울특별시 마포구 서교동 410-5,1.14404E+11,서울특별시 마포구 와우산로15길,14,,1.14E+23,해임하우스,서울특별시 마포구 와우산로15길 14,121895,4049,,,,126.9223584,37.54985596
Point (192990.28220670743030496 450019.76133449468761683),21868907,삼삼이네생고기,,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,403,6,서울특별시 마포구 서교동 403-6,1.14403E+11,서울특별시 마포구 어울마당로,51,,1.14E+23,호연빌딩,서울특별시 마포구 어울마당로 51,121895,4048,,1,,126.9206748,37.54966938
Point (192990.97871484915958717 449860.76257362926844507),17078579,유,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,317,2,서울특별시 마포구 상수동 317-2,1.14403E+11,서울특별시 마포구 독막로,67,11,1.14E+23,행운빌딩,서울특별시 마포구 독막로 67-11,121829,4049,,,,126.9206842,37.54823681
Point (192836.09535841716569848 449943.11797153938096017),15122633,노리터,,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,400,6,서울특별시 마포구 서교동 400-6,1.14404E+11,서울특별시 마포구 독막로7길,23,,1.14E+23,대동빌딩,서울특별시 마포구 독막로7길 23,121895,4047,,1,,126.9189307,37.54897764
Point (192623.98509623418794945 450140.86905179650057107),16975941,얌샘,김밥합정역점,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,494,,서울특별시 마포구 서교동 494,1.14403E+11,서울특별시 마포구 양화로,72,,1.14E+23,서교동효성해링턴타워,서울특별시 마포구 양화로 72,121841,4044,101,,,126.9165284,37.5507577
Point (193173.36039573393645696 449825.70164042862597853),12066792,미샤,상수역점,D,소매,D16,화장품소매,D16A01,화장품판매점,G47813,화장품 및 방향제 소매업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,310,1,서울특별시 마포구 상수동 310-1,1.14403E+11,서울특별시 마포구 독막로,85,,1.14E+23,,서울특별시 마포구 독막로 85,121829,4049,,B2,,126.9227484,37.54792228
Point (192995.39053827011957765 449915.81225853727664798),16380198,씨엘웍스,,R,학문/교육,R02,학원-창업취업취미,R02A05,학원-공예,P85659,기타 기술 및 직업훈련학원,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,408,30,서울특별시 마포구 서교동 408-30,1.14403E+11,서울특별시 마포구 어울마당로,42,,1.14E+23,,서울특별시 마포구 어울마당로 42,121895,4049,,2,202,126.9207336,37.54873284
Point (192818.96137369278585538 449861.93278617889154702),20875683,미부동산,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,410,15,서울특별시 마포구 합정동 410-15,1.14404E+11,서울특별시 마포구 독막로7길,8,,1.14E+23,,서울특별시 마포구 독막로7길 8,121883,4048,,1,,126.9187376,37.54824603
Point (192698.67937688835081644 450169.66441491805016994),12541606,오자와,,Q,음식,Q03,일식/수산물,Q03A02,음식점-일식,I56113,일식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,171,서울특별시 마포구 서교동 395-171,1.14404E+11,서울특별시 마포구 양화로10길,15,,1.14E+23,IO빌딩,서울특별시 마포구 양화로10길 15,121840,4043,,1,,126.9173734,37.55101774
Point (192991.60031693481141701 449895.77101145905908197),17035450,봉우양대창,,Q,음식,Q06,양식,Q06A01,정통양식/경양식,I56114,서양식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,411,15,서울특별시 마포구 서교동 411-15,1.14403E+11,서울특별시 마포구 어울마당로,40,,1.14E+23,,서울특별시 마포구 어울마당로 40,121895,4049,,1,,126.9206909,37.54855224
Point (192735.83574035053607076 450249.06270790309645236),22797766,서픈일레븐,,D,소매,D03,종합소매점,D03A01,편의점,G47122,체인화 편의점,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,138,서울특별시 마포구 서교동 395-138,1.14404E+11,서울특별시 마포구 양화로12길,8,5,1.14E+23,세르보빌딩,서울특별시 마포구 양화로12길 8-5,121840,4043,,,,126.9177931,37.55173341
Point (193135.29893262620316818 450113.30752140673575923),20393246,광동포차,,Q,음식,Q09,유흥주점,Q09A02,소주방/포장마차,I56219,기타 주점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,407,27,서울특별시 마포구 서교동 407-27,1.14403E+11,서울특별시 마포구 잔다리로,5,1,1.14E+23,,서울특별시 마포구 잔다리로 5-1,121895,4049,,1,,126.922315,37.55051332
Point (192933.90813835416338407 450149.16682369983755052),15972465,킨더가든kindergarten,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,91,서울특별시 마포구 서교동 395-91,1.14403E+11,서울특별시 마포구 잔다리로,25,,1.14E+23,,서울특별시 마포구 잔다리로 25,121840,4043,,1,,126.9200356,37.55083489
Point (192826.17272178517305292 449842.00863968988414854),25747228,옛날생고기,,Q,음식,Q01,한식,Q01A02,갈비/삼겹살,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,410,8,서울특별시 마포구 합정동 410-8,1.14403E+11,서울특별시 마포구 독막로,49,,1.14E+23,,서울특별시 마포구 독막로 49,121883,4048,,1,,126.9188194,37.54806657
Point (193130.59594482957618311 449897.24870852590538561),17091072,호텔식당,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,93,107,서울특별시 마포구 상수동 93-107,1.14404E+11,서울특별시 마포구 와우산로11길,9,8,1.14E+23,,서울특별시 마포구 와우산로11길 9-8,121828,4049,,,,126.9222638,37.5485666
Point (192752.41950134455692023 449912.22709564684191719),24866016,원투노래연습장,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,399,24,서울특별시 마포구 서교동 399-24,1.14404E+11,서울특별시 마포구 양화로6길,67,,1.14E+23,,서울특별시 마포구 양화로6길 67,121840,4047,,1,,126.9179841,37.54869866
Point (192873.70030253619188443 449886.51612264238065109),16609122,밤므바버샵,홍대점,F,생활서비스,F01,이/미용/건강,F01A04,남성미용실,S96111,이용업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,401,16,서울특별시 마포구 서교동 401-16,1.14404E+11,서울특별시 마포구 양화로6길,93,,1.14E+23,,서울특별시 마포구 양화로6길 93,121895,4048,,,,126.9193568,37.54846795
Point (193007.84087640960933641 450061.94975576299475506),16602807,김밥천국,홍대본점,Q,음식,Q04,분식,Q04A01,라면김밥분식,I56194,분식 및 김밥 전문점,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,403,1,서울특별시 마포구 서교동 403-1,1.14403E+11,서울특별시 마포구 어울마당로,55,,1.14E+23,,서울특별시 마포구 어울마당로 55,121895,4048,,1,,126.9208731,37.55004963
Point (192998.10824125391081907 450036.84467939287424088),12594807,섬마을,,Q,음식,Q03,일식/수산물,Q03A02,음식점-일식,I56113,일식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,403,3,서울특별시 마포구 서교동 403-3,1.14403E+11,서울특별시 마포구 어울마당로,51,1,1.14E+23,,서울특별시 마포구 어울마당로 51-1,121895,4048,,1,,126.9207632,37.54982336
Point (192854.44277334181242622 450192.32260033243801445),16116053,바이헤이데이,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,106,서울특별시 마포구 서교동 395-106,1.14404E+11,서울특별시 마포구 잔다리로3안길,5,,1.14E+23,,서울특별시 마포구 잔다리로3안길 5,121840,4043,,,,126.9191359,37.55122311
Point (192671.76687107430188917 449973.37125507940072566),17105012,사운드웨이브,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,396,29,서울특별시 마포구 서교동 396-29,1.14404E+11,서울특별시 마포구 독막로3길,24,,1.14E+23,,서울특별시 마포구 독막로3길 24,121840,4047,,,,126.9170708,37.54924893
Point (193118.21959601025446318 449838.11563932610442862),16603421,튜토리얼,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144065500,서강동,1144011500,상수동,1.14E+18,1,대지,310,12,서울특별시 마포구 상수동 310-12,1.14403E+11,서울특별시 마포구 와우산로,39,15,1.14E+23,,서울특별시 마포구 와우산로 39-15,121829,4049,,,,126.9221243,37.54803372
Point (192893.31547152195707895 450110.73297507246024907),16278330,더페이머스버거,,Q,음식,Q07,패스트푸드,Q07A04,패스트푸드,I56199,그외 기타 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,113,서울특별시 마포구 서교동 395-113,1.14404E+11,서울특별시 마포구 잔다리로3안길,24,,1.14E+23,LIMEHOUSE,서울특별시 마포구 잔다리로3안길 24,121840,4043,,3,,126.9195766,37.55048829
Point (192871.12549201989895664 450222.50147376593668014),12625714,홍대비어,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,13,서울특별시 마포구 서교동 395-13,1.14403E+11,서울특별시 마포구 잔다리로,35,,1.14E+23,,서울특별시 마포구 잔다리로 35,121840,4043,,1,,126.9193244,37.55149515
Point (192573.22521255756146275 449930.32213578099617735),12070455,마카로니펑키클럽,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144068000,합정동,1144012200,합정동,1.14E+18,1,대지,413,18,서울특별시 마포구 합정동 413-18,1.14404E+11,서울특별시 마포구 양화로6길,32,,1.14E+23,,서울특별시 마포구 양화로6길 32,121883,4046,지,1,,126.9159561,37.54886027
Point (192821.66111524190637283 450265.97705202200450003),16255146,닭생생,,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,7,서울특별시 마포구 서교동 395-7,1.14404E+11,서울특별시 마포구 양화로12길,26,,1.14E+23,,서울특별시 마포구 양화로12길 26,121840,4043,,1,,126.9187642,37.55188648
Point (192994.86603194763301872 450058.81195446103811264),12061066,홍대칼국수와족발,홍대2호점,Q,음식,Q01,한식,Q01A08,족발/보쌈전문,I56111,한식 음식점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,403,2,서울특별시 마포구 서교동 403-2,1.14404E+11,서울특별시 마포구 독막로9길,42,,1.14E+23,,서울특별시 마포구 독막로9길 42,121895,4048,,,,126.9207263,37.55002126
Point (192716.25224128624540754 450115.84972256573382765),16759925,꼬치토치,,Q,음식,Q09,유흥주점,Q09A03,꼬치구이전문점,I56219,기타 주점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,395,179,서울특별시 마포구 서교동 395-179,1.14404E+11,서울특별시 마포구 양화로8길,17,28,1.14E+23,,서울특별시 마포구 양화로8길 17-28,121840,4044,,6,,126.9175728,37.55053301
Point (192868.5187899193551857 449903.4617865415639244),16425345,씨네마포,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1.14E+18,1,대지,401,14,서울특별시 마포구 서교동 401-14,1.14404E+11,서울특별시 마포구 독막로9길,3,3,1.14E+23,,서울특별시 마포구 독막로9길 3-3,121895,4048,,1,,126.919298,37.54862059
